[INFO] [1785849732.227531294] [landing_scout_1]: [scout_1] Landing Controller: ONLINE
[INFO] [1785849737.276666318] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849742.276298486] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849747.276646640] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849752.276417662] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849757.276160261] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849762.276022962] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849767.275802088] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849772.276279453] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849777.276425927] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849782.276359210] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849787.276703725] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849792.276443427] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849797.276033739] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849802.275874497] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849807.276318476] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849812.276638886] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849817.276862343] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849822.276352587] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849827.276308440] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785849829.552487345] [landing_scout_1]: [scout_1] 🎯 Resting while IDLE (altitude static) — confirming ground contact
[INFO] [1785849831.553119408] [landing_scout_1]: [scout_1] ✅ LANDED — stable contact confirmed
[INFO] [1785849832.276282863] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849837.276359289] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849842.276569611] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849847.276295690] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849852.276492771] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849857.275964556] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849862.275872901] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849867.276124779] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849872.276352050] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849877.275900704] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849882.276305385] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849887.276396987] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849892.276875383] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849897.276531733] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849902.276403058] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849907.276461949] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849912.275980949] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849917.276739189] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849922.276061040] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849927.275891034] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849932.276245714] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849937.275900202] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849942.275880933] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1785849947.276465956] [landing_scout_1]: [scout_1] Landing controller state: LANDED
