[INFO] [1785876662.913405802] [landing_scout_1]: [scout_1] Landing Controller: ONLINE
[INFO] [1785876667.957121997] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785876672.957152634] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785876677.956627809] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785876679.966110799] [landing_scout_1]: [scout_1] 🛫 Airborne while IDLE (v=0.059 m/s, free-fall accel) → FLIGHT mode armed
[INFO] [1785876682.956655307] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876687.956577976] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876692.956954566] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876697.957275082] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876702.957099726] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876707.957680927] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876712.957029485] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876717.956551695] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876722.956648878] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876727.956556603] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876732.956435023] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876737.956599692] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876742.957071704] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876747.956941286] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876752.956549483] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876757.957282755] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876762.957071442] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876767.957017251] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876772.957482955] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876777.957304782] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876782.956745617] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876787.956997437] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876792.956646964] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876797.956585523] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876802.956602316] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876807.957231653] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876812.956629214] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876817.957075343] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876822.957872260] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876827.957163630] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876832.957338608] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876837.956604763] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876842.956541892] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876847.956994653] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876852.956983534] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876857.956993892] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
[INFO] [1785876862.956978703] [landing_scout_1]: [scout_1] Landing controller state: FLIGHT
