[INFO] [1786466024.993722209] [landing_scout_1]: [scout_1] Landing Controller: ONLINE
[INFO] [1786466030.033287970] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466035.032875097] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466040.032943491] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466045.033671872] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466050.033026522] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466055.033036047] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466060.033468011] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466065.033134475] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466070.033055117] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466075.032944001] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466080.033124977] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466085.033007249] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466090.033064268] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466095.033095304] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466100.032985532] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466105.034036163] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466110.033076250] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466115.032846506] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466120.033820451] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466125.033547761] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466130.033263788] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466135.033379125] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466140.033332310] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466145.033679907] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466150.032964247] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466155.032841338] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466160.033462661] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466165.033388429] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466170.032894861] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466175.033104933] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466180.032966758] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466185.033651992] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466190.033523965] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466195.032817618] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786466195.511286800] [landing_scout_1]: [scout_1] 🎯 Resting while IDLE (altitude static) — confirming ground contact
[INFO] [1786466197.511050669] [landing_scout_1]: [scout_1] ✅ LANDED — stable contact confirmed
