[INFO] [1786138187.725330467] [landing_scout_1]: [scout_1] Landing Controller: ONLINE
[INFO] [1786138192.769286301] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138197.769343909] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138202.768707020] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138207.769246259] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138212.769043088] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138217.769331392] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138222.769193525] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138227.769771670] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138232.768623691] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138237.769123403] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138242.769227323] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138247.769202523] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138252.769278990] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138257.769336595] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138262.768724769] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138267.768846689] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138272.768577563] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138277.769143939] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138282.768690768] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138287.768752668] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138292.768809391] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138297.768709129] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138302.769262248] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138307.768752418] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138312.768722332] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138317.768908692] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138322.768771973] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138327.769174042] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138332.769199060] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138337.769277267] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138342.769075173] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138347.768557934] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138352.768728220] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138357.769239969] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138362.768700596] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138367.768717818] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138372.770247786] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138377.769540800] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138382.768771278] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786138383.377891691] [landing_scout_1]: [scout_1] 🎯 Resting while IDLE (altitude static) — confirming ground contact
[INFO] [1786138385.378457394] [landing_scout_1]: [scout_1] ✅ LANDED — stable contact confirmed
[INFO] [1786138387.768793960] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138392.769427402] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138397.769384204] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138402.768773609] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138407.768797892] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138412.768771068] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138417.768809572] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138422.768960065] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138427.768844218] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138432.769003317] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138437.769170361] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138442.769288227] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138447.769187553] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138452.768719512] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138457.769221872] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138462.769205461] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138467.769344822] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786138472.769308630] [landing_scout_1]: [scout_1] Landing controller state: LANDED
