[INFO] [1786179600.589691240] [landing_scout_1]: [scout_1] Landing Controller: ONLINE
[INFO] [1786179605.637417233] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179610.637354359] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179615.637317826] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179620.638111795] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179625.638200928] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179630.638204654] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179635.637487968] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179640.637970481] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179645.637651705] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179650.638237743] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179655.637865068] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179660.637462930] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179665.637592508] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179670.637880986] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179675.638245321] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179680.637637813] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179685.638501537] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179690.638821619] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179695.637793130] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179700.637798311] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179705.637941789] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179710.637934486] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179715.638038520] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179720.638148847] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179725.637653513] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179730.637426100] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179735.637625990] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179740.638068519] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179745.638531659] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179750.638217535] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179755.638490860] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179760.637728086] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179765.638022937] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179770.637318356] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179775.638053997] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179780.637911100] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179785.637565600] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179790.637359721] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179795.637562914] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179800.639203953] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786179805.200434846] [landing_scout_1]: [scout_1] 🎯 Resting while IDLE (altitude static) — confirming ground contact
[INFO] [1786179805.637996630] [landing_scout_1]: [scout_1] Landing controller state: CONTACT
[INFO] [1786179807.214734050] [landing_scout_1]: [scout_1] ✅ LANDED — stable contact confirmed
[INFO] [1786179810.637407835] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786179815.637914520] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786179820.637705190] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786179825.638024991] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786179830.638525411] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786179835.637783416] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786179840.637999173] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786179845.638322073] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786179850.638387811] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786179855.637617494] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786179860.637554114] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786179865.637656463] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786179870.637620031] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786179875.637766663] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786179880.637552427] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786179885.638083440] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786179890.637513958] [landing_scout_1]: [scout_1] Landing controller state: LANDED
