[INFO] [1786373168.980590196] [landing_scout_1]: [scout_1] Landing Controller: ONLINE
[INFO] [1786373174.032398028] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373179.032526620] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373184.032127183] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373189.032487420] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373194.032071259] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373199.032015340] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373204.032239967] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373209.032174049] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373214.032039181] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373219.032549541] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373224.031675215] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373229.032569271] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373234.032435440] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373239.032398140] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373244.032357075] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373249.031711958] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373254.031992076] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373259.032357312] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373264.032602537] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373269.032347326] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373274.032351392] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373279.032391450] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373284.032404847] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373289.032397580] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373294.032084206] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373299.032179464] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373304.032265353] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373309.031871002] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373314.032195564] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373319.031586400] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373324.031641450] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373329.031872595] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373334.031688768] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373339.031899623] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373344.031692142] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373349.031572102] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373354.031676105] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373359.031955397] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373364.032293897] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373369.031995569] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373374.032323262] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373379.032031436] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373384.032303950] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373389.031969714] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373394.032309666] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373399.031565077] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373404.032376194] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373409.031577557] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373414.032017538] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373419.032064656] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373424.032014961] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373429.032357191] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373434.032343838] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786373439.032057377] [landing_scout_1]: [scout_1] Landing controller state: IDLE
