[INFO] [1786188176.631739407] [landing_scout_1]: [scout_1] Landing Controller: ONLINE
[INFO] [1786188181.676563796] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188186.676466182] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188191.676067834] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188196.676119253] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188201.676101096] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188206.676073281] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188211.676637549] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188216.676107099] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188221.676250432] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188226.676526137] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188231.676503080] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188236.676512370] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188241.676997000] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188246.676679159] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188251.676099616] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188256.676079693] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188261.676092017] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188266.676590268] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188271.676497913] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188276.676135655] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188281.675935036] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786188284.677195864] [landing_scout_1]: [scout_1] 🎯 Resting while IDLE (altitude static) — confirming ground contact
[INFO] [1786188286.677496453] [landing_scout_1]: [scout_1] Landing controller state: CONTACT
[INFO] [1786188286.678665030] [landing_scout_1]: [scout_1] ✅ LANDED — stable contact confirmed
[INFO] [1786188291.676619950] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188296.676081207] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188301.676558025] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188306.676295087] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188311.676026554] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188316.676121881] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188321.676730382] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188326.676705472] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188331.676129629] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188336.676325147] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188341.676110101] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188346.676938366] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188351.676099409] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188356.676682152] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188361.676285247] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188366.676981639] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188371.676196148] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188376.676881854] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188381.676661576] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188386.676971448] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188391.676555795] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188396.676133416] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188401.676696468] [landing_scout_1]: [scout_1] Landing controller state: LANDED
[INFO] [1786188406.676108020] [landing_scout_1]: [scout_1] Landing controller state: LANDED
