[INFO] [1786191043.161497149] [landing_scout_1]: [scout_1] Landing Controller: ONLINE
[INFO] [1786191048.213949359] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191053.214825020] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191058.214600214] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191063.214437893] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191068.213898609] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191073.214411414] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191078.215675079] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191083.215965475] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191088.213935555] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191093.214496782] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191098.214090198] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191103.213985750] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191108.213968048] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191113.214675941] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191118.214103140] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191123.214845620] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191128.215130225] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191133.214593636] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191138.214482754] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191143.214666765] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191148.214468201] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191153.214826724] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191158.214050684] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191163.214414990] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191168.214544448] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191173.214800424] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191178.214565444] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191183.213871290] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191188.214604056] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191193.214998339] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191198.214139556] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191203.214056910] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191208.214340707] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191213.214507710] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191218.214434858] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191223.214529406] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191228.214581898] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191233.214099738] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191238.213878433] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786191243.214655519] [landing_scout_1]: [scout_1] Landing controller state: IDLE
