[INFO] [1785879306.674805031] [landing_scout_1]: [scout_1] Landing Controller: ONLINE
[INFO] [1785879311.720276831] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879316.719773168] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879321.719865683] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879326.719896048] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879331.719877180] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879336.719815845] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879341.719253114] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879346.719730997] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879351.719285283] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879356.719789101] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879361.720064575] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879366.719990457] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879371.720015121] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879376.719577037] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879381.719265870] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879386.719313554] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879391.719284696] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879396.719418705] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879401.719457094] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879406.719190055] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879411.719319556] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879416.719726232] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879421.719607116] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879426.719449204] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879431.719583539] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879436.719237253] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879441.719289222] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879446.719844342] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879451.719330624] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879456.719390658] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879461.719315270] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879466.719393181] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879471.719421845] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879476.719473964] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879481.719982197] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879486.719775933] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879491.719729090] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879496.719682285] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879501.719432208] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785879506.719997416] [landing_scout_1]: [scout_1] Landing controller state: IDLE
