[INFO] [1785968757.199482148] [landing_scout_1]: [scout_1] Landing Controller: ONLINE
[INFO] [1785968762.244601488] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968767.244116223] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968772.244718956] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968777.244742693] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968782.244507924] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968787.244042510] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968792.244299545] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968797.244549275] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968802.244117749] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968807.243907497] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968812.244004627] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968817.244560197] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968822.244584795] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968827.245187881] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968832.243793226] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968837.244514564] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968842.244813308] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968847.244161610] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968852.244094184] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968857.243826524] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968862.243898553] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968867.244953209] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968872.245018510] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968877.244929869] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968882.244150360] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968887.244644907] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968892.244733036] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968897.244807660] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968902.244467340] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968907.244489944] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968912.244048363] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968917.244817758] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968922.244286011] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968927.243979943] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968932.244245188] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968937.244129414] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968942.243905551] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968947.244079234] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968952.244078825] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968957.244277754] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968962.244779379] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968967.243910420] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968972.245710308] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968977.244635270] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968982.244111967] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968987.243961678] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968992.243956656] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785968997.244091101] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785969002.244207665] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1785969004.357353167] [landing_scout_1]: [scout_1] 🛫 Airborne while IDLE (v=1505.199 m/s, free-fall accel) → FLIGHT mode armed
