[INFO] [1786257982.126863281] [landing_scout_1]: [scout_1] Landing Controller: ONLINE
[INFO] [1786257987.177133947] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786257992.177034087] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786257997.176396683] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258002.177119280] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258007.176499474] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258012.176555980] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258017.177012007] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258022.177360161] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258027.177328958] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258032.176632876] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258037.176460053] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258042.177028013] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258047.177427441] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258052.176637768] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258057.176966363] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258062.176502077] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258067.177310922] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258072.176473558] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258077.176841751] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258082.177129965] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258087.176482028] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258092.176580540] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258097.177233010] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258102.176481073] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258107.176995199] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258112.176983240] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258117.176493018] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258122.176692287] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258127.177537869] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258132.176597751] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258137.176620210] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258142.176615334] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258147.177138394] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258152.177433229] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258157.176714411] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258162.176631101] [landing_scout_1]: [scout_1] Landing controller state: IDLE
[INFO] [1786258163.239970454] [landing_scout_1]: [scout_1] 🎯 Resting while IDLE (altitude static) — confirming ground contact
[INFO] [1786258165.242505982] [landing_scout_1]: [scout_1] ✅ LANDED — stable contact confirmed
